,T1,F1,F2,F3,F4,F5,F6,T2,T3,F7,F8,F9,F10
259.0,2.03623679831656,2122.5413642075,6.928185682349864,126.56321564742,19.4387954799959,280.835410549061,6.255836571496622,76.0071148762477,1388.8493969733,144.279094723929,0.0,3.02063040447181,56.9726673994466
260.0,4.64223614239184,1896.19430478008,6.366632069566233,155.314445788274,24.6288831817574,309.775502656729,6.25673049017766,70.2660074115107,3660.45020981796,183.274295596093,0.0,2.97858934669457,59.8743282310524
261.0,3.89979479371794,1886.31322137877,6.113041833897997,82.2985830994138,24.4114753028654,263.735688692559,5.803291295248101,76.6908284582701,2864.3418181955,190.272053815746,0.0,6.30687875113523,28.2377463953996
263.0,3.13484173928598,1982.01119461129,6.703951940845071,91.4938121418094,22.9124659741369,268.50387451374,6.692253064881794,73.0974925743318,2186.78120931956,199.31199529086,0.0,10.1991975311829,60.6317011298399
264.0,2.89453118497748,2192.29763744164,6.802015798062726,127.049451496455,24.4932480060371,328.174535477346,5.567961951750047,74.3857395917045,1822.73585762079,249.479287859704,0.0,2.8411285566328,76.3904488284368
265.0,1.87443774064117,1980.26691852593,7.086272969375614,129.261261570576,21.5218878645169,301.127433661447,5.1166546177095285,70.5175930322505,2779.92540493046,239.272824660186,0.0,9.29168615566737,29.7458490622059
266.0,2.99238771225055,1972.17630454806,6.999747796614751,90.5965833056342,19.4711833222317,241.751384232699,6.26200462514972,78.9371992367015,2974.47010171116,187.852887166421,0.0,13.6539870540166,65.15310460698
267.0,1.79860525853498,2012.65204357534,6.394627848359203,57.9497800545227,25.3902830373374,350.571319621344,6.548105949688834,71.1422551124114,2816.04128103076,227.924477322423,0.0,7.04354372752082,55.6620702695111
268.0,2.41869050647206,1926.53092310298,6.97082824445191,98.4067942455131,24.9020759028633,271.126312461753,4.485091724724172,77.7488549014407,1874.10500860779,241.148854308972,0.0,4.80399530042969,79.9319638359735
269.0,2.4481422796619,1966.73389874019,6.06924221312793,146.831715461307,23.0843970029188,298.971092218377,5.3908212683553804,79.6966061743982,2590.49351434338,200.006492027169,0.0,8.26304631374794,47.5605674480718
271.0,3.52431079785454,1972.0538157705,6.520185189343747,95.7640715832598,26.5441229294752,252.053612814301,4.731446513321708,76.5401687590129,2229.63118003497,225.95738278634,0.0,2.86772907393732,55.4803871584365
272.0,1.14534863785736,1883.36914843906,6.746559944497889,151.023236975578,19.6848102806624,254.343818777232,6.6311594559673015,76.821418351988,2301.12371611074,255.347023092834,0.0,6.70278439168071,48.3306068197757
273.0,1.70409738054558,1981.38533642561,6.855910306457502,101.388796031332,17.5979900615823,254.051210871064,6.68414727362564,73.8339844459517,2099.72990443094,134.477174090713,0.0,10.0469989608679,46.8425085477824
274.0,2.79355697898857,2018.9020135288,6.711236326874011,78.5999341067468,20.5592804915708,316.694669337175,6.712753642944075,77.2485858630176,2753.35981757102,147.566245366194,0.0,7.40716586375238,62.806230138892
275.0,4.10962443738184,1916.22781124187,6.857970466973991,132.15677242089,23.9114580296506,273.775326844114,5.589091428382406,71.956038198659,2060.98599186016,302.894197910294,0.0,2.09453179916761,61.3804563758443
276.0,2.82057107273728,1977.90750344289,7.156358667627084,64.0193970993514,23.645487478657,329.299043521436,5.752691834190958,73.8326448437557,3548.05473088242,277.118039071662,0.0,10.2996564468984,78.4434948657669
277.0,2.45047460880288,1854.89469199169,6.565871459215102,100.471567262938,20.7098800567838,290.397490970554,5.396231624163683,79.1455218725498,3123.2031662156,249.034435928472,0.0,6.21132782062073,69.9374997881136
278.0,2.53232273418712,1999.04476873798,6.980684927747335,119.121467317232,20.91083460956,311.590218944404,6.371372676593212,70.3985617342041,2127.90128217332,156.575265064614,0.0,0.939462473969968,78.4290828116426
280.0,3.67847741814291,2005.41296607174,6.029182602708236,131.173357012049,24.6663277440784,260.705547478852,6.187270021326799,70.8383066413501,2482.71094691318,283.367708402566,0.0,9.05940531828375,31.6741887846833
281.0,3.40593218752546,2030.60989530263,6.211691295365867,134.871106135097,23.2624264065553,264.707699449647,6.69981814479961,76.0996966125308,2868.71302843751,220.646295878605,0.0,5.57736283482202,56.8398849841741
282.0,2.48316827952383,1949.48023176551,6.416183169731486,99.7907867091082,22.0708784849936,364.341246989237,6.548056542855707,73.4980931237715,3052.43019373166,313.982344540725,0.0,5.30123201437681,51.2739888785012
283.0,2.17381532740343,1977.30295613974,6.208071710951464,133.221866077983,23.2756225197549,277.645391410892,5.482537342804522,69.4200071574436,2971.01378300192,279.281756596437,0.0,4.8478031943555,56.6928592975093
284.0,5.42513947440363,2003.27211940441,6.264940139407873,138.291706238373,20.7936641138396,370.823575317296,5.593135551423982,68.4921138689261,1837.31653513915,226.136104741733,0.0,4.18560462388421,31.218450016944
285.0,3.86476645149309,1964.924430642,5.9147152241797345,138.69916536581,21.9096723730549,276.393919257669,5.178746033514539,74.0179141927363,1630.31755022398,307.352077392185,0.0,7.01618193548296,67.4489848034586
286.0,2.979501423056,1993.89516027547,4.285195897887813,85.2099241302544,19.9845677223138,256.479710496712,6.754501991026641,72.0244938607192,3005.03100220456,161.525674270479,0.0,6.96828613697454,62.2277447330395
287.0,3.18337243146143,1953.00867726195,7.251907822158545,63.548428011456,24.8610554043635,225.514801697175,6.45228851190062,73.5519293041623,2324.70327765216,235.951687484195,0.0,11.3610125448376,50.0316909049045
288.0,2.28613186920205,1905.90426216995,6.7576382725049715,77.0603725573023,22.0013220005423,249.849397850872,6.21813717473446,76.020967610524,2306.2833977867,355.758696828217,0.0,3.71113954142412,53.1120737797536
289.0,2.46331367380247,1825.27023458098,6.55501251444326,134.327676204703,22.854516724772,338.558878872721,5.788370813637346,76.5368754266324,1529.82857455569,313.745170746374,0.0,8.369185361282,36.7708876868343
290.0,2.01628506790436,2035.71892140682,5.740590456096216,109.902671566086,22.8929738806749,196.323750649429,6.595665071365886,73.513682770045,2325.04354621967,178.511006039259,0.0,4.76973280979378,61.964361798251
291.0,1.81968256105181,1980.60568187103,6.740620729434098,122.859744444007,27.5194705314622,318.390349822673,6.000046327704725,70.6171872797889,2784.28949091957,186.945958638482,0.0,9.55608137085258,58.0990914151626
292.0,2.10515287393002,1840.63591709529,6.62224087853559,138.653635297815,20.1767085078326,272.644994123667,6.859219267168928,78.8725840302653,2462.8832428187,278.849730534679,0.0,6.63021056385156,50.3639864960295
293.0,2.35990021305925,1958.08204161438,6.401882961887314,79.9528548988136,20.6768640322801,276.19809633449,6.513459459491044,74.555396936876,2604.61649802334,140.501979095231,0.0,7.95615445438428,53.9241119110177
294.0,4.03317479744623,1926.38313605756,4.927685414612558,114.452292607231,23.4589717826775,276.251734961151,5.777839321618794,69.7290946541348,2011.57456713346,188.758362017826,0.0,7.71573258799273,59.3365797109132
295.0,2.1472993038912,2005.39202184038,6.002268928108296,128.091809419683,22.2264546545629,264.720549992741,4.947558975347399,66.0527466249112,2476.57689289676,260.040398598417,0.0,3.25429617483967,35.5142840616995
296.0,3.20276753886739,1911.93167965594,6.862941747876242,77.9521509006056,20.9687527712119,310.726683174292,5.804901158636339,77.1060558589318,1811.60749194843,291.531021347937,0.0,5.18900378118542,67.4528703359548
297.0,2.90323292737262,2013.10096744338,6.6667013050927455,114.294480866281,21.9498344885731,213.654635623191,5.537168029468506,76.8099499276004,3031.7343898901,277.279707712679,0.0,2.51170408804781,56.2709495523932
298.0,2.38510865323207,2129.05962867431,6.381448717946224,70.7609536471702,14.2549854977161,302.043926518939,6.5177459406295375,76.4722535334436,2529.94521273724,92.3071584219092,0.0,4.65026200681388,63.9566920607251
299.0,3.08340522143255,1995.46528247817,6.585616990413776,118.768674395185,26.7440433961659,266.068751486777,5.13094579220093,74.2314081472647,2370.33836269196,145.768723680412,0.0,3.17525924679739,39.6590336331344
300.0,2.61530929957509,1958.8994386886,6.482300124724357,109.271549794217,21.3471963996073,223.953784552955,6.222755364451599,76.3708590610575,1758.17620260406,189.233097625031,0.0,8.7191209997674,43.3061782428275
301.0,2.04142016498364,2037.97196469609,6.458071028548792,135.866453392522,19.7147334532046,305.537781060515,6.600869463694541,72.9901765268755,2820.3277416172,247.967303366162,0.0,7.58144839104749,54.7354283175484
302.0,3.62740511780055,1991.0919383908,6.482191944730716,130.853933825208,20.7321322614993,234.500692410035,5.8706278091858195,73.3900292246556,2748.07819360295,132.911273598196,0.0,12.7238863079499,68.6471530628411
303.0,2.55748596463855,1899.21350978414,6.937353196004834,94.6567675987464,17.2322016005483,259.487883012062,5.7185799569648195,72.4613906232719,2312.89028026509,180.32905511356,0.0,4.96203606275052,55.2607019884357
304.0,3.22375408301276,1943.34456584143,7.059253260297574,88.7301030138011,25.2758516157119,338.595450643775,5.966124728654877,76.4391655391635,3056.99328916593,105.204624180589,0.0,2.98110577797424,49.5164391115865
305.0,3.14775034933849,2048.11960485023,6.596965109218884,110.261754440976,22.322425673596,248.520202108741,5.804992397441927,70.3619237102507,2693.6244334266,249.254895563077,0.0,7.62495704141713,54.8385849402011
306.0,3.29996077025449,2077.82358903832,6.557163933825866,114.100499683383,20.7006139257948,312.980743828072,6.991691850109772,70.3255325731001,2419.73220612522,215.939202777269,0.0,8.039612507485,52.2307460322891
307.0,2.36649664480588,2062.16465714269,6.600909394133491,96.1371023732843,26.5424000689395,301.627550877955,6.281756529009138,74.8717787527101,2010.60284099777,203.850940912658,0.0,11.8215655139881,58.8245210004177
308.0,2.1879451699917,1975.42054844513,3.482303874415395,98.2148990772135,24.6543355399184,312.742047073401,6.252140691398899,74.7822725676594,2004.83560621509,342.978471704818,0.0,9.67462864244005,60.1630694249623
309.0,4.64341510746854,1945.84532972087,6.121979418505396,84.6666481689143,26.3013894857223,288.021292360143,5.5847918530314935,79.096112359688,2590.89811536923,188.892469544665,0.0,9.39739604102103,25.6828562877684
310.0,4.47496806293813,1982.37772918258,7.050888074439511,102.653478282968,20.0695917674627,257.782207483641,6.704097052695173,78.6294220794367,2748.40573497012,220.730316436144,0.0,7.50182052593073,71.5700279320292
311.0,1.59528457618771,1895.08431432598,6.293357303552903,151.843877052122,21.6300841254542,311.756870732413,6.635937535197152,69.3840170298183,2770.62277093033,97.4018135344349,0.0,7.77521254828573,61.4207170392558
312.0,3.80024314481071,1960.1134321635,6.858900324939361,80.5230630968591,22.0134784532841,358.323161481195,4.616885808693818,72.4778648748354,2171.80156318232,209.507672062216,0.0,6.43751364824628,43.6160475631262
313.0,4.10708596722969,1989.46147315584,6.521473719585501,98.431047480284,20.8884544592251,294.194381145193,6.099194359825541,71.9497777190074,1944.71251479834,263.523445033307,0.0,7.4010515402186,66.9185834766845
314.0,1.49775914001287,1885.57703499448,6.186074369133617,104.334061459302,21.9040424126169,251.560404460269,6.68477481390754,72.8033979155808,2748.94090161509,177.732790600113,0.0,6.52637053968834,42.2535954116322
315.0,3.26647267015795,2031.43589753946,7.0040210582803475,72.98208745749,18.7015438451252,222.346499966602,3.815066703641894,71.3864464122226,2582.96778022371,191.693261756147,0.0,7.65318112649221,41.0029629598629
316.0,3.57278951167533,1992.34478151522,6.586322242729386,129.94726775743,22.0136150537701,304.940980184893,6.819438390029742,74.6116517121114,2657.57487479398,164.448443205819,0.0,8.56005495683195,58.2717053359235
317.0,2.93075682907258,2184.49319952038,6.839870591147857,117.801565090151,23.7940651442788,255.019718225032,6.204373699288253,72.2689474057299,2617.86922360256,191.079776096475,0.0,8.18253089976763,53.264181004225
318.0,3.73979370316203,2021.45422233417,6.693435116308482,70.5073486261179,25.0033807290151,278.597025887802,6.425728428731476,75.682626555999,1143.21033409802,169.459749223526,0.0,1.26231024085104,46.2537409825976
319.0,3.11326711830532,2020.30990324856,5.950660515946911,129.578767154229,20.7988489848298,306.088190072197,6.657963162839159,69.8642613054702,2160.77772863401,290.986464479801,0.0,5.36413871409506,54.5814418343493
320.0,3.30766348564503,1931.8819115493,7.013822692825864,62.6209237915913,25.3340821305218,294.211395595683,5.895523735868935,76.4937677824552,2787.38649178238,136.548331697336,0.0,5.99118763414573,48.6359689714902
321.0,1.7127833946205,2025.82492461997,6.877629994608487,121.92185934737,21.346891575403,270.0827929094,6.526800281153726,71.0102503327309,1891.00820443891,268.038681173805,0.0,6.18386311038271,35.8160737286857
322.0,2.20203254528072,1905.17226622206,6.721053347142004,67.3422350139854,19.5254848879131,173.484919924459,5.5992743153078655,71.841083468813,2761.66721201295,206.436425867901,0.0,5.113466277439,67.0636603422688
323.0,4.12258131277414,2122.84829096332,6.318969637755258,127.542093284594,24.5811714118925,299.961336425116,6.714620320195959,75.963543467799,2291.4079539671,106.716579171208,0.0,7.03465725367721,69.3557194765681
324.0,2.22333735369151,1929.58469566219,6.098488583389065,123.687383935654,20.5200412782191,292.678638482627,6.153661108640435,71.0907746550717,1908.20375934648,216.479289975495,0.0,9.51173727272251,58.1963013757212
325.0,2.1773063890866,2104.05468878996,6.831232243150244,92.6180114407155,15.6958938036288,298.930149840689,6.974383929842296,69.4094535358984,2825.42747396852,218.946348175809,0.0,7.06469220488679,70.0927279531398
326.0,2.99512474715086,1784.48224524858,6.884329945000337,81.4416200714837,19.7096151175554,317.816859121167,5.507791222096049,74.8167634986518,3427.32510261044,215.742106367423,0.0,3.30415654551836,47.4878129180923
327.0,3.31090014263151,1975.6179828865,5.737515121663343,123.899944663023,24.0007386900234,361.265523371482,6.7241403790170144,66.2212338032175,2168.30298350642,135.266581583058,0.0,6.72053388563432,62.0125892533378
328.0,3.35850160658813,2051.44646329369,6.3277705186911275,51.820667587781,24.179274596018,313.046102758793,6.578316479701535,70.2803268303197,2069.06150471117,174.141294488288,0.0,6.33732194631007,59.2296879213526
329.0,4.52559157250112,2145.15015620221,5.400489661757899,104.65477440559,26.258185440362,238.599428952708,4.850974555612925,74.1485701340867,2607.26130402757,205.832189058552,0.0,3.11194483272504,45.0970841976533
330.0,1.48335166129973,1924.20520862322,7.1141383679909795,96.5633685789939,19.8032006029233,276.318476443494,6.520549097731102,76.1759516551207,2362.41879410083,220.624186339419,0.0,5.04180934819962,63.7948374173645
331.0,1.19759561917438,2021.63589688545,6.916167855504457,143.278274297032,24.5256498546861,336.247048778822,6.6244004847947,70.060483004587,2474.42026501962,197.826130017203,0.0,5.98335712594575,57.6279058128892
332.0,2.68659844712665,1831.55994374972,3.7228811644255435,130.894546054232,25.5721538400466,188.918673610716,7.049356722927173,72.0767729657195,3140.29695981984,145.869678291806,0.0,11.705105943884,32.1476573947968
333.0,2.82898421652908,1983.14550359502,6.858228331558963,61.074494211447,22.9229218656282,278.850417930286,6.863537295078953,69.7487989864456,2851.63184588718,290.577049884712,0.0,6.48484901102156,39.3342619423881
334.0,3.56148494010186,1977.21312960649,6.009984516297403,84.9460130469916,23.0762350873028,246.969923215205,6.237967363785416,69.7838076302153,3142.98713776264,203.497740621832,0.0,7.74883645272893,57.9197600595231
335.0,3.55290174530877,1884.77881337407,5.9760198729056055,124.743924998439,18.7269091289635,263.059630579896,5.76894836202509,72.2798620922197,3628.87719274289,165.402757036989,0.0,6.48467772825093,62.220947036222
336.0,3.39100886985496,2023.78580353891,6.586063238286356,136.901365027076,21.6501376118453,327.402855611707,6.589789571690116,72.509331889988,2305.24122524355,199.561589361432,0.0,10.1876723264122,57.6153269438305
337.0,2.22451975728989,2049.93379299107,6.462181436030326,109.438532623527,20.1753001041065,320.157689456415,5.377464193389958,69.4671198289574,2085.90071025547,224.547176440099,0.0,9.09610093718406,55.1583397361216
338.0,4.52720469544035,2010.42651277835,6.79031269317603,93.0318909261288,24.4474800623525,287.532813052513,5.618438890187954,75.3395877365177,2548.8807717031,257.495722774883,0.0,9.39024306636135,40.2509773477677
339.0,2.89020336273897,1980.30155350259,6.378126091749404,130.165094258747,25.2375295937469,246.067420747218,5.363722609803875,76.4521192387676,2421.75495874827,137.077689814885,0.0,11.5650450757625,69.5168324889084
340.0,2.14396852231878,1807.59591013457,5.891705640404953,176.918845954378,22.9599237755599,275.341717962082,4.816069194539965,73.5447195851458,2711.66958199005,239.185654216896,0.0,6.65585825984023,62.3957475498194
341.0,1.5631707753031,1984.39556020526,6.972793995849033,132.985798504881,18.4802693809481,323.263870274423,5.765710919743878,72.0723644922996,1637.08557687957,260.051487840093,0.0,5.05760889137234,36.0772962867338
342.0,2.99404938981829,1951.1325206207,6.567181864024229,91.5734753462336,26.5203596790924,245.482782112538,6.589359954800279,75.5115552161202,2674.79869261769,240.801689606451,0.0,6.03252920224615,66.0664884169345
343.0,2.3346238040805,1984.31451257472,5.7619865237513475,56.6365671681498,26.3721759765259,274.873467149105,5.748071424460081,71.7026683829476,2122.1016550701,195.297698781274,0.0,2.89697319666308,65.0996179284066
344.0,3.16342693886591,2002.1510423498,7.017822900243114,113.386469992337,20.552567792829,328.968607775463,6.362141587097284,72.5660858878602,2696.81173955964,247.897398411748,0.0,8.35757566640255,66.3571197009495
345.0,3.50206343521347,2074.52717191623,6.068480318566788,110.420223241366,23.8823254411183,248.807779326801,6.5521156117386985,73.0874066769869,3141.61604041427,210.635530746644,0.0,2.23727074113836,50.399850242317
346.0,1.19053821315711,1965.69583470544,6.667259761331052,99.1865521493405,22.1552815917398,305.373711639228,6.8849867912653835,76.9863365031108,2099.21394272717,157.83185224233,0.0,10.0680410436868,39.1408890194315
347.0,2.12442441094041,1970.72635217135,6.305939557065868,167.744937309813,20.3261743415165,274.433959229448,5.86371543035169,74.4458914237412,2723.281123489,256.112081470078,0.0,4.89433493927083,42.2204039212825
348.0,1.88290899464763,1905.94209587027,6.59554958636058,117.729758414726,23.8051229378548,288.606369778828,5.936336629750144,68.6061571519995,2773.60443466669,267.865431086402,0.0,5.52396939235516,23.1434005604181
349.0,2.87068148190978,1984.83947488631,6.828803516920942,117.290318644143,20.5553436058626,233.417883943816,7.022587271195416,70.7779638927263,2347.00963535982,108.342434879056,0.0,1.56561345806319,40.4719108616351
350.0,4.74810646912503,1951.47944886504,6.794345773091991,107.490334836471,24.3709407779811,351.934879125429,5.000034756815105,76.6992210263259,2707.4116240471,303.756406408421,0.0,8.60641124059261,39.452706232628
351.0,1.45770405218003,1992.6255818603,6.669566127358668,115.168415221245,22.4632663490591,314.81320007584,4.35336800078546,75.4545902551335,2715.67406323933,317.257168827879,0.0,8.09913597209013,34.6584329384884
352.0,3.60467385164915,2055.24340316895,6.864061314171419,48.9114762552913,23.4704631560144,295.90059074307,6.323383656252131,79.5829574669234,2622.99076119421,234.299535109515,0.0,5.98236310920667,57.5329564826599
353.0,2.69637563620083,1970.83085453484,6.793342255886162,150.573161508807,19.358206535348,300.063373487655,6.212764793950764,70.846359206809,2539.44729608045,200.336114648065,0.0,10.2386533388542,77.2777281396634
354.0,2.74842593052546,1888.3491318199,5.677600975687266,135.138172328023,20.7969407950013,316.765598101322,6.135891882439274,69.4059751498644,2348.28626604511,90.5092995030452,0.0,8.56954020888102,51.2403468051511
355.0,4.27532533718116,1894.10438745176,6.7963391380437335,84.4977603343024,20.2197635824787,220.414118477474,6.2474620272190435,76.6608350622044,2576.01150367457,214.105099755923,0.0,6.86412115091539,72.0170904450973
356.0,2.90883470048884,2150.7930527867,6.787638969398387,89.4310083723971,22.6603416371168,285.955222967624,6.408198781754566,69.475780403348,2696.46922007372,267.320640215586,0.0,7.13008028180544,67.5663179432475
357.0,2.6612671256508,1948.87861639063,6.57959356743368,97.8747821939378,21.3762602784554,273.888845903715,6.885282217828255,77.1712094153337,2414.50736245783,162.998234321434,0.0,7.3580268274114,49.3607654839732
358.0,3.32472961207801,2011.50600813221,7.092060392765822,101.010693836557,19.4255131645849,301.276019901729,5.573342786274673,75.3365324964291,1865.68883267422,154.818884021121,0.0,7.37652041304568,64.4622078818391
359.0,2.87156168284223,2021.75464110163,6.515007301153684,109.246570629628,21.1325727597791,283.556816805519,6.283126718490665,77.8256766375478,1823.25651189387,202.326146505946,0.0,10.7959972439963,70.7688162513754
360.0,2.09701012840174,2013.20886200149,6.065920349947712,62.7432719123258,23.9612333216862,248.849292705771,5.77833516199315,71.7589087740552,2167.53302969147,250.822178008555,0.0,9.71802281305989,52.6981069667041
361.0,2.54419191921307,2062.91824719202,6.578546293646168,119.924425111528,21.0435005069914,237.911236402175,5.411866921141574,76.3988749574843,2300.77791913915,242.416874639625,0.0,5.93956009306736,78.8477709062388
362.0,3.28152020762714,2015.70476967067,6.546413756251295,122.273222267883,20.6462835947285,364.872557744239,6.808623477393214,66.5221750249878,2363.62122979416,213.67559875108,0.0,2.18377334040551,56.1397464611885
363.0,2.9872134711898,1906.38413967707,3.7382898130621385,123.701491914265,23.2903216429865,273.857158661139,3.7091496525027234,72.1240202167905,2038.46958737888,212.307711370234,0.0,5.1400352940647,39.0408897085659
364.0,3.17043950001892,2048.58597044502,7.099703231431929,122.710723445692,21.4421783347398,263.984441734051,6.526076598277824,75.819722223249,2896.34534571902,256.737402084737,0.0,7.15974731901224,65.9512878424036
365.0,2.37597725883589,1918.6981027824,6.43685296742245,130.594071240806,21.5369460859364,276.46448259184,5.093516855894165,72.4907825855297,2790.2994910708,257.147388511948,0.0,2.2156519282891,60.9219294958915
366.0,1.16574349779601,2035.60400650349,6.631154613182127,103.806542341683,18.637128333089,307.629517436337,6.499506246873913,68.784661378994,2563.17973873441,133.378710767948,0.0,7.4650669344695,41.2464520255753
367.0,2.71775501267045,2092.17875004619,3.125531437695442,48.0871144573402,26.1051666365757,289.49440061163,2.24710593907332,71.6170303971218,2680.19440082505,212.637810928771,0.0,6.11731210798642,45.5418348046493
368.0,3.04868086639885,1937.5822534667,6.241438325604925,111.068471455716,22.5744656669934,343.767621526051,6.883098318957465,69.4715169091132,2180.47402916907,163.70476221008,0.0,6.51132887952527,54.0687515678652
369.0,3.60713777364837,1931.7638581364,6.48173532929586,103.133200879666,24.4763964004883,276.45035231928,6.6991281391007815,69.6222241524193,1950.16506493458,202.786360867199,0.0,8.66455207426667,27.0193744351911
370.0,2.80261840732442,1948.41795389423,6.683750675093627,91.2186989434503,20.6271159022107,254.458478513474,4.760121455463053,72.8148302509278,3323.63882144532,104.137310833769,0.0,8.77901920587187,43.709841597575
371.0,2.48800874546506,2015.67914617315,6.503938807006718,124.554647445728,24.6555120079945,344.99199972884,5.803323891228458,70.701845345602,2190.63160755679,244.3149964031,0.0,2.78607144375734,70.9227155625981
372.0,2.53366602894708,1949.06286540657,6.9223546626162875,138.336588970736,24.1315067246363,275.093836815273,5.08458715401032,73.72639352594,3259.5813756358,228.410493604337,0.0,10.402628600686,70.1698458200975
373.0,3.27295814697775,2033.50237117001,6.435351646902427,91.0709593455733,21.4538700756198,260.824889295438,5.981845161949361,78.9144811772976,2553.61583104903,223.887246173341,0.0,6.8185468163481,63.078186210612
374.0,3.9505014317146,1910.63205072351,6.553801051534477,152.821434044219,22.3332538134583,235.940152348992,4.970027543580399,68.8304957365155,2434.85721385732,265.837277545826,0.0,5.90793210293883,55.9484552488488
375.0,2.10688770751643,1914.08936856932,6.871867339251615,58.7108085952928,23.8137084314459,278.612240000047,6.677590644261757,82.682051035271,1422.9757534098,283.239742352045,0.0,6.77688842548324,49.6973106741543
376.0,4.62088679026223,2017.04009425179,6.958007203887405,114.644485091859,23.7454951641051,252.147541311932,6.555133208908043,80.0187775340126,2170.596710262,232.531076260056,0.0,7.25991062634658,53.4155992660379
377.0,2.40327539423442,1982.38410861486,6.864750341023717,117.013695715502,22.540928339852,267.887908320983,6.696651044528805,78.8912875657984,1741.14668562571,240.184878543313,0.0,9.69915557495132,79.8080906230498
378.0,0.463342035924085,1925.61061592208,6.901496167373938,88.3831369837231,22.1476298039564,160.255842892284,6.85879886151364,76.2101158059736,2781.54002514314,127.652750799791,0.0,7.31716826144886,33.3262786735108
379.0,2.95867160803223,1844.28083526934,6.875570588123148,67.1676209583019,16.0489783345136,286.308107638126,5.956985129613079,71.1303712915359,1957.34213062032,253.519427546674,0.0,5.15447105404966,77.3555895329181
380.0,1.98873218385364,2008.30031058319,6.765726472048507,82.5586273884968,26.6470044261816,274.563206129861,5.839304333492009,78.2027312131086,2407.87338574108,235.171422581334,0.0,8.46567245958355,50.6364386272944
381.0,2.73656637073723,2010.7954063705,6.95495214759975,130.531950922401,22.3164699557312,302.271695586803,5.853447054329794,69.0394564879338,2730.758242181,166.101173799169,0.0,8.779742169881,64.0565613093155
382.0,4.16082525447039,2034.31310876961,6.332876233733801,102.180314821805,19.2774157125784,286.626050696831,6.668211893186346,74.547289326555,2076.46008363946,223.457810094791,0.0,4.44665519481056,53.0492634148052
383.0,2.70971374746829,1963.16929717827,6.643101148208386,135.144778783976,24.6939302555275,222.276036162361,5.934807355814214,73.6778340300537,1892.58126250484,269.239866535645,0.0,10.545705632378,26.6471544890232
384.0,2.10397224511413,1900.22185220257,6.033144349742337,120.934372527529,21.2925988067,304.935362656874,3.3748928537890195,73.4485395966765,2765.54715334095,259.9164729258,0.0,4.99473022512686,54.3342271309164
385.0,3.40015996504035,2028.45312939318,7.09938860627798,120.817855146376,24.8849988368813,288.396662497172,6.595308502107039,76.982122468164,1750.37752190891,128.685781807293,0.0,9.32799679668364,82.9561574809238
386.0,2.72881590512848,2075.89898887948,6.796697629649479,134.850126249287,20.1637352099387,303.930764182421,5.608262062189565,72.6233842105406,3003.33557928223,354.958087826237,0.0,9.16070548250012,84.3107653834605
388.0,3.66699332484152,2019.57435109842,6.341772412740647,108.053039947059,24.3171068998866,327.21918838958,6.097368472752102,80.1142661321692,3320.95128123552,219.198882195134,0.0,7.30377553749766,52.9222581635899
389.0,2.50326301251224,1949.50905451292,6.510079636735652,113.553444112284,24.2830808408796,266.906499202649,6.832940769048408,74.1937962841095,1938.36088090803,252.151398168964,0.0,3.44905714911798,27.2729280063294
390.0,4.41546519675276,2040.59080317493,6.016644179270438,126.290840061188,20.9852939918455,227.553330634629,4.064845726719854,74.8085486192806,2191.28516439615,213.571776833042,0.0,7.58315260345345,65.1798735265123
391.0,1.06733867933187,1964.28820459558,5.858865953543374,107.28838319616,19.988543566934,223.449061133861,4.154734268333321,73.269940651729,2269.07008545932,226.838665854497,0.0,3.98685883460154,57.3419198469929
392.0,2.49651907813776,2064.64426065049,6.840370087008142,106.898372476824,22.2723996381151,348.049051540624,6.858234501176327,74.8868391884579,2694.58600663111,330.728529219405,0.0,14.4405218753969,47.7133620281268
393.0,4.02706632722206,1872.81598200957,7.0899653866386005,90.671862163286,23.607260359139,333.341383803312,3.3511849336922515,74.0649025255124,1466.03065964422,166.748846774547,0.0,9.54209021815372,36.570016092445
394.0,3.37891844075175,1944.60640430128,6.796865267772962,113.008105085064,20.0878523047323,250.633767270705,6.381618462946393,70.1912351882599,2370.07869729449,210.296111842618,0.0,5.31201837966308,73.2939254679043
395.0,2.49873260104007,2057.94955408193,5.81556257192676,91.2811550591426,22.5206093767901,266.544561924057,5.606659248227051,77.0394722178224,3441.76498585799,174.374938642958,0.0,7.79875230891119,37.1917725994019
396.0,2.07699893235721,2032.74203739696,6.577609138112407,124.593964183872,25.2736024398921,320.232484714167,5.74189605981734,74.0376365422439,3065.23632614075,172.5741060841,0.0,5.47184301048929,59.0288637431167
397.0,2.2745922973742,2036.6695359164,6.600094526668541,93.2925291064061,21.1584387789139,308.050784022527,6.2764365369066075,69.3385407082017,2465.32210955594,240.131490153939,0.0,3.42554681102366,39.6537892557428
398.0,4.22805103341172,1839.67131631676,5.75898843623192,155.778080736334,25.369186742729,359.642482738404,4.893714326564807,71.3247598578624,2439.03055833792,327.439665341104,0.0,6.7486801356699,57.1639397458809
399.0,3.02706913895373,2095.71675423041,6.826287941689383,105.778667979973,20.5321352105345,244.476592883906,6.757434981660641,72.4294673196596,2844.65550998255,196.442031015139,0.0,4.53857058395203,63.5616451235943
400.0,3.97695600305498,1957.16117426935,6.7377883066992155,97.5736512810374,22.1302835638538,263.032502777312,5.222928924689852,73.6677940129433,2935.10222904158,217.20974345729,0.0,11.8541259171825,61.2388621249552
